Listing of POP Phase Cross-Section Data

File : C:\Users\liyitong\Documents\Zemax\Autosave\Recovered\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 4 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.19468E-01, Y = 1.19468E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -4.289963E-02	  1.502332E-01
 -4.279963E-02	  1.858742E-01
 -4.269963E-02	  2.214331E-01
 -4.259963E-02	  2.569101E-01
 -4.249963E-02	  2.923050E-01
 -4.239963E-02	  3.276180E-01
 -4.229963E-02	  3.628489E-01
 -4.219964E-02	  3.979977E-01
 -4.209964E-02	  4.330645E-01
 -4.199964E-02	  4.680493E-01
 -4.189964E-02	  5.029519E-01
 -4.179964E-02	  5.377725E-01
 -4.169964E-02	  5.725111E-01
 -4.159964E-02	  6.071675E-01
 -4.149964E-02	  6.417419E-01
 -4.139964E-02	  6.762341E-01
 -4.129964E-02	  7.106442E-01
 -4.119964E-02	  7.449723E-01
 -4.109964E-02	  7.792181E-01
 -4.099965E-02	  8.133819E-01
 -4.089965E-02	  8.474635E-01
 -4.079965E-02	  8.814629E-01
 -4.069965E-02	  9.153802E-01
 -4.059965E-02	  9.492153E-01
 -4.049965E-02	  9.829683E-01
 -4.039965E-02	  1.016639E+00
 -4.029965E-02	  1.050228E+00
 -4.019965E-02	  1.083734E+00
 -4.009965E-02	  1.117158E+00
 -3.999965E-02	  1.150500E+00
 -3.989966E-02	  1.183760E+00
 -3.979966E-02	  1.216937E+00
 -3.969966E-02	  1.250033E+00
 -3.959966E-02	  1.283046E+00
 -3.949966E-02	  1.315976E+00
 -3.939966E-02	  1.348825E+00
 -3.929966E-02	  1.381591E+00
 -3.919966E-02	  1.414275E+00
 -3.909966E-02	  1.446877E+00
 -3.899966E-02	  1.479396E+00
 -3.889966E-02	  1.511833E+00
 -3.879966E-02	  1.544188E+00
 -3.869967E-02	  1.576460E+00
 -3.859967E-02	  1.608650E+00
 -3.849967E-02	  1.640758E+00
 -3.839967E-02	  1.672783E+00
 -3.829967E-02	  1.704727E+00
 -3.819967E-02	  1.736587E+00
 -3.809967E-02	  1.768366E+00
 -3.799967E-02	  1.800062E+00
 -3.789967E-02	  1.831675E+00
 -3.779967E-02	  1.863207E+00
 -3.769967E-02	  1.894655E+00
 -3.759968E-02	  1.926022E+00
 -3.749968E-02	  1.957306E+00
 -3.739968E-02	  1.988508E+00
 -3.729968E-02	  2.019627E+00
