Listing of POP Phase Cross-Section Data

File : D:\BTS\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 3 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.63395E-01, Y = 1.63395E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -1.275000E-01	  1.568725E+00
 -1.272500E-01	  1.568707E+00
 -1.270000E-01	  1.568690E+00
 -1.267500E-01	  1.568673E+00
 -1.265000E-01	  1.568656E+00
 -1.262500E-01	  1.568639E+00
 -1.260000E-01	  1.568622E+00
 -1.257500E-01	  1.568605E+00
 -1.255000E-01	  1.568588E+00
 -1.252500E-01	  1.568571E+00
 -1.250000E-01	  1.568554E+00
 -1.247500E-01	  1.568537E+00
 -1.245000E-01	  1.568521E+00
 -1.242500E-01	  1.568504E+00
 -1.240000E-01	  1.568487E+00
 -1.237500E-01	  1.568471E+00
 -1.235000E-01	  1.568454E+00
 -1.232500E-01	  1.568437E+00
 -1.230000E-01	  1.568421E+00
 -1.227500E-01	  1.568404E+00
 -1.225000E-01	  1.568388E+00
 -1.222500E-01	  1.568372E+00
 -1.220000E-01	  1.568355E+00
 -1.217500E-01	  1.568339E+00
 -1.215000E-01	  1.568323E+00
 -1.212500E-01	  1.568306E+00
 -1.210000E-01	  1.568290E+00
 -1.207500E-01	  1.568274E+00
 -1.205000E-01	  1.568258E+00
 -1.202500E-01	  1.568242E+00
 -1.200000E-01	  1.568226E+00
 -1.197500E-01	  1.568210E+00
 -1.195000E-01	  1.568194E+00
 -1.192500E-01	  1.568178E+00
 -1.190000E-01	  1.568162E+00
 -1.187500E-01	  1.568146E+00
 -1.185000E-01	  1.568130E+00
 -1.182500E-01	  1.568115E+00
 -1.180000E-01	  1.568099E+00
 -1.177500E-01	  1.568083E+00
 -1.175000E-01	  1.568067E+00
 -1.172500E-01	  1.568052E+00
 -1.170000E-01	  1.568036E+00
 -1.167500E-01	  1.568021E+00
 -1.165000E-01	  1.568005E+00
 -1.162500E-01	  1.567990E+00
 -1.160000E-01	  1.567974E+00
 -1.157500E-01	  1.567959E+00
 -1.155000E-01	  1.567944E+00
 -1.152500E-01	  1.567928E+00
 -1.150000E-01	  1.567913E+00
 -1.147500E-01	  1.567898E+00
 -1.145000E-01	  1.567883E+00
 -1.142500E-01	  1.567868E+00
 -1.140000E-01	  1.567852E+00
 -1.137500E-01	  1.567837E+00
 -1.135000E-01	  1.567822E+00
 -1.132500E-01	  1.567807E+00
 -1.130000E-01	  1.567792E+00
 -1.127500E-01	  1.567778E+00
 -1.125000E-01	  1.567763E+00
 -1.122500E-01	  1.567748E+00
 -1.120000E-01	  1.567733E+00
 -1.117500E-01	  1.567718E+00
 -1.115000E-01	  1.567704E+00
 -1.112500E-01	  1.567689E+00
 -1.110000E-01	  1.567674E+00
 -1.107500E-01	  1.567660E+00
 -1.105000E-01	  1.567645E+00
 -1.102500E-01	  1.567631E+00
 -1.100000E-01	  1.567616E+00
 -1.097500E-01	  1.567602E+00
 -1.095000E-01	  1.567587E+00
 -1.092500E-01	  1.567573E+00
 -1.090000E-01	  1.567559E+00
 -1.087500E-01	  1.567544E+00
 -1.085000E-01	  1.567530E+00
 -1.082500E-01	  1.567516E+00
 -1.080000E-01	  1.567502E+00
 -1.077500E-01	  1.567487E+00
 -1.075000E-01	  1.567473E+00
 -1.072500E-01	  1.567459E+00
 -1.070000E-01	  1.567445E+00
 -1.067500E-01	  1.567431E+00
 -1.065000E-01	  1.567417E+00
 -1.062500E-01	  1.567403E+00
 -1.060000E-01	  1.567389E+00
 -1.057500E-01	  1.567375E+00
 -1.055000E-01	  1.567362E+00
 -1.052500E-01	  1.567348E+00
 -1.050000E-01	  1.567334E+00
 -1.047500E-01	  1.567320E+00
 -1.045000E-01	  1.567307E+00
 -1.042500E-01	  1.567293E+00
 -1.040000E-01	  1.567280E+00
 -1.037500E-01	  1.567266E+00
 -1.035000E-01	  1.567252E+00
 -1.032500E-01	  1.567239E+00
 -1.030000E-01	  1.567226E+00
 -1.027500E-01	  1.567212E+00
 -1.025000E-01	  1.567199E+00
 -1.022500E-01	  1.567185E+00
 -1.020000E-01	  1.567172E+00
 -1.017500E-01	  1.567159E+00
 -1.015000E-01	  1.567146E+00
 -1.012500E-01	  1.567132E+00
 -1.010000E-01	  1.567119E+00
 -1.007500E-01	  1.567106E+00
 -1.005000E-01	  1.567093E+00
 -1.002500E-01	  1.567080E+00
 -1.000000E-01	  1.567067E+00
 -9.975000E-02	  1.567054E+00
 -9.950000E-02	  1.567041E+00
 -9.925000E-02	  1.567028E+00
 -9.900000E-02	  1.567015E+00
 -9.875000E-02	  1.567002E+00
 -9.850000E-02	  1.566990E+00
 -9.825000E-02	  1.566977E+00
 -9.800000E-02	  1.566964E+00
 -9.775000E-02	  1.566951E+00
 -9.750000E-02	  1.566939E+00
 -9.725000E-02	  1.566926E+00
 -9.700000E-02	  1.566914E+00
 -9.675000E-02	  1.566901E+00
 -9.650000E-02	  1.566888E+00
 -9.625000E-02	  1.566876E+00
 -9.600000E-02	  1.566864E+00
 -9.575000E-02	  1.566851E+00
 -9.550000E-02	  1.566839E+00
 -9.525000E-02	  1.566826E+00
 -9.500000E-02	  1.566814E+00
 -9.475000E-02	  1.566802E+00
 -9.450000E-02	  1.566790E+00
 -9.425000E-02	  1.566777E+00
 -9.400000E-02	  1.566765E+00
 -9.375000E-02	  1.566753E+00
 -9.350000E-02	  1.566741E+00
 -9.325000E-02	  1.566729E+00
 -9.300000E-02	  1.566717E+00
 -9.275000E-02	  1.566705E+00
 -9.250000E-02	  1.566693E+00
 -9.225000E-02	  1.566681E+00
 -9.200000E-02	  1.566669E+00
 -9.175000E-02	  1.566657E+00
 -9.150000E-02	  1.566646E+00
 -9.125000E-02	  1.566634E+00
 -9.100000E-02	  1.566622E+00
 -9.075000E-02	  1.566610E+00
 -9.050000E-02	  1.566599E+00
 -9.025000E-02	  1.566587E+00
 -9.000000E-02	  1.566575E+00
 -8.975000E-02	  1.566564E+00
 -8.950000E-02	  1.566552E+00
