Listing of POP Phase Cross-Section Data

File : C:\Users\liyitong\Documents\Zemax\Autosave\Recovered\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 4 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.17923E-01, Y = 1.17923E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -3.849999E-02	  1.369642E+00
 -3.839999E-02	  1.370618E+00
 -3.829999E-02	  1.371592E+00
 -3.819999E-02	  1.372563E+00
 -3.809999E-02	  1.373531E+00
 -3.799999E-02	  1.374498E+00
 -3.789999E-02	  1.375461E+00
 -3.779999E-02	  1.376422E+00
 -3.769999E-02	  1.377381E+00
 -3.759999E-02	  1.378337E+00
 -3.749999E-02	  1.379290E+00
 -3.739999E-02	  1.380241E+00
 -3.729999E-02	  1.381190E+00
 -3.719999E-02	  1.382136E+00
 -3.709999E-02	  1.383080E+00
 -3.699999E-02	  1.384021E+00
 -3.689999E-02	  1.384959E+00
 -3.679999E-02	  1.385896E+00
 -3.669999E-02	  1.386829E+00
 -3.659999E-02	  1.387760E+00
 -3.649999E-02	  1.388689E+00
 -3.639999E-02	  1.389615E+00
 -3.629999E-02	  1.390539E+00
 -3.619999E-02	  1.391460E+00
 -3.609999E-02	  1.392378E+00
 -3.599999E-02	  1.393294E+00
 -3.589999E-02	  1.394208E+00
 -3.579999E-02	  1.395119E+00
 -3.569999E-02	  1.396028E+00
 -3.559999E-02	  1.396934E+00
 -3.549999E-02	  1.397837E+00
 -3.539999E-02	  1.398738E+00
 -3.529999E-02	  1.399637E+00
 -3.519999E-02	  1.400533E+00
 -3.509999E-02	  1.401427E+00
 -3.499999E-02	  1.402318E+00
 -3.489999E-02	  1.403206E+00
 -3.479999E-02	  1.404092E+00
 -3.469999E-02	  1.404976E+00
 -3.459999E-02	  1.405857E+00
 -3.449999E-02	  1.406736E+00
