x_mm,old_unwrapped_rad,new_unwrapped_rad,old_minus_new_rad,reference_candidate_rad,fitted_old_minus_new_rad,residual_rad
-2.885000000000000064e-02,1.363054761435917328e+01,1.564730200000000071e+00,1.206581741435917365e+01,-5.225290989438401645e+00,1.569975551383814949e+00,7.259117857927321893e-07
-2.879999999999999921e-02,1.364862861435917196e+01,1.564729599999999943e+00,1.208389901435917224e+01,-5.207209729626080197e+00,1.569955396683359261e+00,3.370771146649076400e-07
-2.875000000000000125e-02,1.366667861435917253e+01,1.564729000000000037e+00,1.210194961435917271e+01,-5.189159730040259433e+00,1.569935290241232684e+00,2.097293272385059026e-07
-2.869999999999999982e-02,1.368469761435917320e+01,1.564728200000000014e+00,1.211996941435917385e+01,-5.171140991218767802e+00,1.569915231943828093e+00,5.444062711745800698e-07
-2.864999999999999838e-02,1.370268561435917221e+01,1.564727399999999990e+00,1.213795821435917155e+01,-5.153153513699434640e+00,1.569895221677564789e+00,1.141645800117885301e-06
-2.860000000000000042e-02,1.372064161435917207e+01,1.564726599999999967e+00,1.215591501435917188e+01,-5.135197298017299516e+00,1.569875259328904926e+00,1.001982976589488317e-06
-2.854999999999999899e-02,1.373856661435917204e+01,1.564725799999999944e+00,1.217384081435917231e+01,-5.117272344708098331e+00,1.569855344784367945e+00,1.125953557945535977e-06
-2.850000000000000103e-02,1.375645961435917286e+01,1.564724999999999921e+00,1.219173461435917361e+01,-5.099378654306173431e+00,1.569835477930545231e+00,5.140919068225002775e-07
-2.844999999999999959e-02,1.377432261435917304e+01,1.564724400000000015e+00,1.220959821435917370e+01,-5.081516227343772840e+00,1.569815658654113433e+00,9.669302869497187203e-07
-2.840000000000000163e-02,1.379215361435917231e+01,1.564723799999999887e+00,1.222742981435917287e+01,-5.063685064355238907e+00,1.569795886841851118e+00,6.850030711547105966e-07
-2.835000000000000020e-02,1.380995361435917346e+01,1.564723199999999981e+00,1.224523041435917392e+01,-5.045885165870028999e+00,1.569776162380648543e+00,6.688397355958386470e-07
-2.829999999999999877e-02,1.382772261435917294e+01,1.564722599999999852e+00,1.226300001435917331e+01,-5.028116532420392026e+00,1.569756485157526305e+00,9.189725478364607625e-07
-2.825000000000000080e-02,1.384545961435917150e+01,1.564721999999999946e+00,1.228073761435917177e+01,-5.010379164535089025e+00,1.569736855059644665e+00,4.359302874235027048e-07
-2.819999999999999937e-02,1.386316561435917194e+01,1.564721199999999923e+00,1.229844441435917268e+01,-4.992673062742881029e+00,1.569717271974318873e+00,4.202417489551635299e-07
-2.815000000000000141e-02,1.388084061435917249e+01,1.564720399999999900e+00,1.231612021435917192e+01,-4.974998227571830967e+00,1.569697735789031823e+00,6.724350072317974991e-07
-2.809999999999999998e-02,1.389848361435917212e+01,1.564719600000000099e+00,1.233376401435917202e+01,-4.957354659548607323e+00,1.569678246391447152e+00,1.930367528046872394e-07
-2.804999999999999855e-02,1.391609661435917289e+01,1.564718800000000076e+00,1.235137781435917326e+01,-4.939742359199878585e+00,1.569658803669420344e+00,9.825736757562708590e-07
-2.800000000000000058e-02,1.393367761435917274e+01,1.564718000000000053e+00,1.236895961435917357e+01,-4.922161327049521695e+00,1.569639407511013829e+00,1.041569676729636740e-06
-2.794999999999999915e-02,1.395122761435917269e+01,1.564717400000000147e+00,1.238651021435917343e+01,-4.904611563622809811e+00,1.569620057804506530e+00,1.170550048001928189e-06
-2.790000000000000119e-02,1.396874561435917173e+01,1.564716800000000019e+00,1.240402881435917237e+01,-4.887093069442226323e+00,1.569600754438407186e+00,5.700372920358631745e-07
-2.784999999999999976e-02,1.398623261435917264e+01,1.564716200000000113e+00,1.242151641435917320e+01,-4.869605845030253732e+00,1.569581497301466122e+00,2.405539127892097895e-07
-2.779999999999999832e-02,1.400368861435917189e+01,1.564715599999999984e+00,1.243897301435917235e+01,-4.852149890907979213e+00,1.569562286282685903e+00,1.826210240807313312e-07
-2.775000000000000036e-02,1.402111361435917303e+01,1.564715000000000078e+00,1.245639861435917339e+01,-4.834725207596490826e+00,1.569543121271333996e+00,3.967597308474068996e-07
-2.769999999999999893e-02,1.403850661435917146e+01,1.564714200000000055e+00,1.247379241435917052e+01,-4.817331795614782308e+00,1.569524002156953202e+00,8.348904501076503948e-08
-2.765000000000000097e-02,1.405586961435917281e+01,1.564713400000000032e+00,1.249115621435917234e+01,-4.799969655481850062e+00,1.569504928829371870e+00,1.043327987559905523e-06
-2.759999999999999953e-02,1.407319961435917222e+01,1.564712600000000009e+00,1.250848701435917221e+01,-4.782638787715292494e+00,1.569485901178717002e+00,2.767941804648899051e-07
-2.755000000000000157e-02,1.409049961435917275e+01,1.564711799999999986e+00,1.252578781435917321e+01,-4.765339192832012571e+00,1.569466919095421353e+00,7.844045430971391397e-07
-2.750000000000000014e-02,1.410776761435917237e+01,1.564710999999999963e+00,1.254305661435917330e+01,-4.748070871347516153e+00,1.569447982470237202e+00,5.666746023536006760e-07
-2.744999999999999871e-02,1.412500461435917209e+01,1.564710400000000057e+00,1.256029421435917115e+01,-4.730833823776614544e+00,1.569429091194244119e+00,4.241191895459905936e-07
-2.740000000000000074e-02,1.414221061435917193e+01,1.564709799999999928e+00,1.257750081435917267e+01,-4.713628050633417388e+00,1.569410245158859851e+00,5.572524379715559917e-07
-2.734999999999999931e-02,1.415938561435917187e+01,1.564709200000000022e+00,1.259467641435917251e+01,-4.696453552430642553e+00,1.569391444255850976e+00,9.665870841502055555e-07
-2.730000000000000135e-02,1.417652861435917266e+01,1.564708599999999894e+00,1.261182001435917321e+01,-4.679310329681704239e+00,1.569372688377340008e+00,6.526365652348431468e-07
-2.724999999999999992e-02,1.419364061435917179e+01,1.564707999999999988e+00,1.262893261435917225e+01,-4.662198382896528770e+00,1.569353977415816948e+00,6.159108263403823003e-07
-2.719999999999999848e-02,1.421072061435917178e+01,1.564707199999999965e+00,1.264601341435917092e+01,-4.645117712586437797e+00,1.569335311264148602e+00,5.692120375044851244e-08
-2.715000000000000052e-02,1.422777061435917290e+01,1.564706399999999942e+00,1.266306421435917251e+01,-4.628068319260659536e+00,1.569316689815585253e+00,7.761769609260227298e-07
-2.709999999999999909e-02,1.424478861435917310e+01,1.564705600000000141e+00,1.268008301435917318e+01,-4.611050203427027760e+00,1.569298112963772418e+00,7.741859402443651561e-07
-2.705000000000000113e-02,1.426177561435917340e+01,1.564704800000000118e+00,1.269707081435917395e+01,-4.594063365592679027e+00,1.569279580602757296e+00,1.051455303269221986e-06
-2.699999999999999969e-02,1.427873061435917279e+01,1.564704000000000095e+00,1.271402661435917203e+01,-4.577107806265446222e+00,1.569261092626997867e+00,6.084928969585234881e-07
-2.695000000000000173e-02,1.429565561435917331e+01,1.564703399999999966e+00,1.273095221435917423e+01,-4.560183525951071459e+00,1.569242648931372219e+00,1.245804494232061188e-06
-2.690000000000000030e-02,1.431254861435917292e+01,1.564702800000000060e+00,1.274784581435917374e+01,-4.543290525153202530e+00,1.569224249411184546e+00,1.163893756483957986e-06
-2.684999999999999887e-02,1.432940961435917160e+01,1.564702199999999932e+00,1.276470741435917233e+01,-4.526428804376881665e+00,1.569205893962174247e+00,3.632657481489331985e-07
-2.680000000000000090e-02,1.434624061435917319e+01,1.564701600000000026e+00,1.278153901435917383e+01,-4.509598364124363101e+00,1.569187582480525034e+00,8.444227415083105370e-07
-2.674999999999999947e-02,1.436303961435917209e+01,1.564700999999999897e+00,1.279833861435917264e+01,-4.492799204897900189e+00,1.569169314862869147e+00,6.078670118370155251e-07
-2.670000000000000151e-02,1.437980761435917287e+01,1.564700399999999991e+00,1.281510721435917333e+01,-4.476031327198350063e+00,1.569151091006297571e+00,6.540994395010102380e-07
-2.665000000000000008e-02,1.439654361435917274e+01,1.564699799999999863e+00,1.283184381435917309e+01,-4.459294731526569855e+00,1.569132910808366033e+00,-1.637910251872654044e-08
-2.659999999999999865e-02,1.441324961435917196e+01,1.564699199999999957e+00,1.284855041435917222e+01,-4.442589418380629596e+00,1.569114774167102544e+00,5.969294729624152751e-07
-2.655000000000000068e-02,1.442992361435917203e+01,1.564698599999999828e+00,1.286522501435917221e+01,-4.425915388259292094e+00,1.569096680981013181e+00,4.945239577835991440e-07
-2.649999999999999925e-02,1.444656661435917222e+01,1.564697999999999922e+00,1.288186861435917230e+01,-4.409272641660626491e+00,1.569078631149090297e+00,6.769024381014787650e-07
-2.645000000000000129e-02,1.446317761435917149e+01,1.564697199999999899e+00,1.289848041435917203e+01,-4.392661179080606715e+00,1.569060624570817408e+00,3.445609042529440558e-07
-2.639999999999999986e-02,1.447975761435917263e+01,1.564696399999999876e+00,1.291506121435917365e+01,-4.376081001015207583e+00,1.569042661146177187e+00,2.979953546144997745e-07
-2.634999999999999842e-02,1.449630661435917212e+01,1.564695600000000075e+00,1.293161101435917182e+01,-4.359532107958313141e+00,1.569024740775656346e+00,5.376996856654159274e-07
-2.630000000000000046e-02,1.451282461435917170e+01,1.564694800000000052e+00,1.294812981435917187e+01,-4.343014500404501099e+00,1.569006863360252080e+00,1.064168507980411960e-06
-2.624999999999999903e-02,1.452931061435917215e+01,1.564694000000000029e+00,1.296461661435917279e+01,-4.326528178845561179e+00,1.568989028801478502e+00,8.778936226860878378e-07
-2.620000000000000107e-02,1.454576561435917270e+01,1.564693400000000123e+00,1.298107221435917324e+01,-4.310073143773981208e+00,1.568971237001370422e+00,7.793675393941157381e-07
-2.614999999999999963e-02,1.456218961435917336e+01,1.564692799999999995e+00,1.299749681435917381e+01,-4.293649395680852798e+00,1.568953487862491336e+00,9.690813644880336142e-07
-2.610000000000000167e-02,1.457858161435917310e+01,1.564692200000000089e+00,1.301388941435917346e+01,-4.277256935055872233e+00,1.568935781287937425e+00,4.475248225332961738e-07
-2.605000000000000024e-02,1.459494261435917295e+01,1.564691599999999960e+00,1.303025101435917321e+01,-4.260895762388736685e+00,1.568918117181342886e+00,2.151876259404161829e-07
-2.599999999999999881e-02,1.461127261435917291e+01,1.564691000000000054e+00,1.304658161435917307e+01,-4.244565878166352668e+00,1.568900495446884813e+00,2.725567025407826804e-07
-2.595000000000000084e-02,1.462757161435917297e+01,1.564690400000000148e+00,1.306288121435917304e+01,-4.228267282877021138e+00,1.568882915989288529e+00,6.201203675004762772e-07
-2.589999999999999941e-02,1.464383861435917211e+01,1.564689800000000020e+00,1.307914881435917209e+01,-4.211999977007649498e+00,1.568865378713832248e+00,2.583655547283569831e-07
-2.585000000000000145e-02,1.466007461435917136e+01,1.564689200000000113e+00,1.309538541435917125e+01,-4.195763961041656387e+00,1.568847883526351072e+00,1.877757007662239630e-07
-2.580000000000000002e-02,1.467627961435917250e+01,1.564688599999999985e+00,1.311159101435917229e+01,-4.179559235465249323e+00,1.568830430333242543e+00,4.088370335608715322e-07
-2.574999999999999858e-02,1.469245261435917271e+01,1.564688000000000079e+00,1.312776461435917241e+01,-4.163385800761149724e+00,1.568813019041469969e+00,-7.796771228640864138e-08
-2.570000000000000062e-02,1.470859561435917229e+01,1.564687400000000173e+00,1.314390821435917189e+01,-4.147243657412777118e+00,1.568795649558566430e+00,7.278449096759231907e-07
-2.564999999999999919e-02,1.472470561435917347e+01,1.564686800000000044e+00,1.316001881435917298e+01,-4.131132805900759486e+00,1.568778321792639652e+00,-1.732444552260403725e-07
-2.560000000000000123e-02,1.474078561435917223e+01,1.564686200000000138e+00,1.317609941435917165e+01,-4.115053246706422030e+00,1.568761035652375346e+00,2.192455337279852756e-07
-2.554999999999999979e-02,1.475683361435917185e+01,1.564685600000000010e+00,1.319214801435917117e+01,-4.099004980309695512e+00,1.568743791047041425e+00,-9.420517166347508464e-08
-2.549999999999999836e-02,1.477285061435917157e+01,1.564685000000000104e+00,1.320816561435917080e+01,-4.082988007189814361e+00,1.568726587886489554e+00,-1.131173128499085578e-07
-2.545000000000000040e-02,1.478883661435917318e+01,1.564684200000000081e+00,1.322415241435917288e+01,-4.067002327824615016e+00,1.568709426081161595e+00,3.629869649302008838e-07
-2.539999999999999897e-02,1.480479061435917210e+01,1.564683400000000058e+00,1.324010721435917226e+01,-4.051047942690540360e+00,1.568692305542090937e+00,1.345841180722118224e-07
-2.535000000000000100e-02,1.482071361435917289e+01,1.564682600000000035e+00,1.325603101435917353e+01,-4.035124852264732276e+00,1.568675226180905824e+00,2.021513125782803399e-07
-2.529999999999999957e-02,1.483660561435917202e+01,1.564681800000000012e+00,1.327192381435917135e+01,-4.019233057020841215e+00,1.568658187909832913e+00,5.661622104469188344e-07
-2.525000000000000161e-02,1.485246661435917304e+01,1.564680999999999989e+00,1.328778561435917283e+01,-4.003372557435311840e+00,1.568641190641699712e+00,1.227093287425873314e-06
-2.520000000000000018e-02,1.486829561435917313e+01,1.564680400000000082e+00,1.330361521435917282e+01,-3.987543353980401051e+00,1.568624234289937469e+00,9.854168130374318935e-07
-2.514999999999999875e-02,1.488409361435917333e+01,1.564679799999999954e+00,1.331941381435917293e+01,-3.971745447128365747e+00,1.568607318768583614e+00,1.041605061757877593e-06
-2.510000000000000078e-02,1.489985961435917261e+01,1.564679200000000048e+00,1.333518041435917212e+01,-3.955978837351463717e+00,1.568590443992284644e+00,3.961303089994316906e-07
-2.504999999999999935e-02,1.491559561435917303e+01,1.564678599999999919e+00,1.335091701435917244e+01,-3.940243525119859314e+00,1.568573609876297903e+00,1.049462746038898331e-06
-2.500000000000000139e-02,1.493129961435917252e+01,1.564678000000000013e+00,1.336662161435917184e+01,-3.924539510903020112e+00,1.568556816336494242e+00,1.002071854827590869e-06
-2.494999999999999996e-02,1.494697261435917213e+01,1.564677400000000107e+00,1.338229521435917135e+01,-3.908866795169715580e+00,1.568540063289359576e+00,1.254426422292453935e-06
-2.489999999999999852e-02,1.496261361435917259e+01,1.564676799999999979e+00,1.339793681435917350e+01,-3.893225378388714741e+00,1.568523350651997772e+00,8.069952368572330670e-07
-2.485000000000000056e-02,1.497822361435917315e+01,1.564676200000000073e+00,1.341354741435917219e+01,-3.877615261025996851e+00,1.568506678342131089e+00,6.602442965686350362e-07
-2.479999999999999913e-02,1.499380261435917205e+01,1.564675599999999944e+00,1.342912701435917278e+01,-3.862036443548239273e+00,1.568490046278103511e+00,8.146403018827186315e-07
-2.475000000000000117e-02,1.500934961435917181e+01,1.564675000000000038e+00,1.344467461435917244e+01,-3.846488926420025933e+00,1.568473454378880971e+00,2.706478507974452441e-07
-2.469999999999999973e-02,1.502486661435917270e+01,1.564674400000000132e+00,1.346019221435917324e+01,-3.830972710105243095e+00,1.568456902564053568e+00,1.028730846286407541e-06
-2.464999999999999830e-02,1.504035161435917267e+01,1.564673800000000004e+00,1.347567781435917311e+01,-3.815487795067080246e+00,1.568440390753836677e+00,1.089352503313989473e-06
-2.460000000000000034e-02,1.505580461435917172e+01,1.564673200000000097e+00,1.349113141435917207e+01,-3.800034181768725539e+00,1.568423918869072065e+00,4.529760229132762106e-07
-2.454999999999999891e-02,1.507122661435917266e+01,1.564672599999999969e+00,1.350655401435917291e+01,-3.784611870671275469e+00,1.568407486831229658e+00,1.200625252550935329e-07
-2.450000000000000094e-02,1.508661761435917192e+01,1.564672000000000063e+00,1.352194561435917208e+01,-3.769220862234431202e+00,1.568391094562407551e+00,9.107172438405086723e-08
-2.444999999999999951e-02,1.510197761435917307e+01,1.564671400000000157e+00,1.353730621435917314e+01,-3.753861156918591568e+00,1.568374741985333110e+00,3.664640395584228827e-07
-2.440000000000000155e-02,1.511730661435917256e+01,1.564670800000000028e+00,1.355263581435917253e+01,-3.738532755182061962e+00,1.568358429023364975e+00,9.466977974881274349e-07
-2.435000000000000012e-02,1.513260361435917289e+01,1.564670200000000122e+00,1.356793341435917277e+01,-3.723235657481753780e+00,1.568342155600492394e+00,8.322299258622933849e-07
-2.429999999999999868e-02,1.514786861435917231e+01,1.564669599999999994e+00,1.358319901435917210e+01,-3.707969864275972416e+00,1.568325921641335219e+00,2.351874961448174872e-08
-2.425000000000000072e-02,1.516310361435917287e+01,1.564669000000000088e+00,1.359843461435917256e+01,-3.692735376018839055e+00,1.568309727071146575e+00,5.210184035320253315e-07
