x_mm,wrapped_rad,unwrapped_rad,poly4_fit_rad,poly4_residual_rad,poly6_fit_rad,poly6_residual_rad,higher_model_fit_rad,higher_model_residual_rad
-1.570000000000000007e-01,1.571074999999999999e+00,1.571074999999999999e+00,1.571309978279009423e+00,-2.349782790094234741e-04,1.571180092928376126e+00,-1.050929283761270483e-04,1.569216526697885694e+00,1.858473302114305170e-03
-1.567500000000000004e-01,1.571053000000000033e+00,1.571053000000000033e+00,1.571288335140371029e+00,-2.353351403709957879e-04,1.571156066963220965e+00,-1.030669632209324504e-04,1.569200300834237449e+00,1.852699165762583533e-03
-1.565000000000000002e-01,1.571029999999999927e+00,1.571029999999999927e+00,1.571266723101155671e+00,-2.367231011557446863e-04,1.571132085127977973e+00,-1.020851279780465859e-04,1.569184156553690590e+00,1.845843446309336500e-03
-1.562500000000000000e-01,1.571007000000000042e+00,1.571007000000000042e+00,1.571245142177520426e+00,-2.381421775203840241e-04,1.571108147532962906e+00,-1.011475329628641617e-04,1.569168093560367572e+00,1.838906439632470580e-03
-1.559999999999999998e-01,1.570985000000000076e+00,1.570985000000000076e+00,1.571223592385597057e+00,-2.385923855969807050e-04,1.571084254287212767e+00,-9.925428721269113908e-05,1.569152111559120044e+00,1.832888440880031666e-03
-1.557499999999999996e-01,1.570961999999999970e+00,1.570961999999999970e+00,1.571202073741491345e+00,-2.400737414913756140e-04,1.571060405498490020e+00,-9.840549849005064686e-05,1.569136210255525743e+00,1.825789744474226595e-03
-1.554999999999999993e-01,1.570940000000000003e+00,1.570940000000000003e+00,1.571180586261283985e+00,-2.405862612839815284e-04,1.571036601273289923e+00,-9.660127328992018647e-05,1.569120389355888490e+00,1.819610644111513409e-03
-1.552499999999999991e-01,1.570916999999999897e+00,1.570916999999999897e+00,1.571159129961029022e+00,-2.421299610291249849e-04,1.571012841716843411e+00,-9.584171684351439069e-05,1.569104648567236637e+00,1.812351432763259496e-03
-1.549999999999999989e-01,1.570894999999999930e+00,1.570894999999999930e+00,1.571137704856755857e+00,-2.427048567559264569e-04,1.570989126933124203e+00,-9.412693312427222736e-05,1.569088987597319962e+00,1.806012402679968432e-03
-1.547499999999999987e-01,1.570872000000000046e+00,1.570872000000000046e+00,1.571116310964467466e+00,-2.443109644674201775e-04,1.570965457024853240e+00,-9.345702485319407060e-05,1.569073406154609662e+00,1.798593845390383805e-03
-1.544999999999999984e-01,1.570850000000000080e+00,1.570850000000000080e+00,1.571094948300141292e+00,-2.449483001412122718e-04,1.570941832093503798e+00,-9.183209350371868140e-05,1.569057903948297250e+00,1.792096051702829484e-03
-1.542499999999999982e-01,1.570827999999999891e+00,1.570827999999999891e+00,1.571073616879729462e+00,-2.456168797295710249e-04,1.570918252239307034e+00,-9.025223930714254550e-05,1.569042480688290775e+00,1.785519311709116153e-03
-1.539999999999999980e-01,1.570805999999999925e+00,1.570805999999999925e+00,1.571052316719157904e+00,-2.463167191579795912e-04,1.570894717561257314e+00,-8.871756125738983201e-05,1.569027136085215934e+00,1.778863914783990197e-03
-1.537499999999999978e-01,1.570783000000000040e+00,1.570783000000000040e+00,1.571031047834327010e+00,-2.480478343269698627e-04,1.570871228157117105e+00,-8.822815711706510911e-05,1.569011869850412744e+00,1.771130149587296643e-03
-1.534999999999999976e-01,1.570761000000000074e+00,1.570761000000000074e+00,1.571009810241111859e+00,-2.488102411117854018e-04,1.570847784123422297e+00,-8.678412342222330267e-05,1.568996681695934647e+00,1.764318304065426446e-03
-1.532499999999999973e-01,1.570739000000000107e+00,1.570739000000000107e+00,1.570988603955361551e+00,-2.496039553614437523e-04,1.570824385555487313e+00,-8.538555548720516697e-05,1.568981571334547409e+00,1.757428665452698269e-03
-1.529999999999999971e-01,1.570716999999999919e+00,1.570716999999999919e+00,1.570967428992899428e+00,-2.504289928995095948e-04,1.570801032547411102e+00,-8.403254741118360016e-05,1.568966538479727335e+00,1.750461520272583726e-03
-1.527499999999999969e-01,1.570694999999999952e+00,1.570694999999999952e+00,1.570946285369523077e+00,-2.512853695231243023e-04,1.570777725192080476e+00,-8.272519208052386830e-05,1.568951582845659498e+00,1.743417154340454189e-03
-1.524999999999999967e-01,1.570673999999999904e+00,1.570673999999999904e+00,1.570925173101004768e+00,-2.511731010048645629e-04,1.570754463581177651e+00,-8.046358117774765617e-05,1.568936704147237071e+00,1.737295852762832382e-03
-1.522499999999999964e-01,1.570651999999999937e+00,1.570651999999999937e+00,1.570904092203090796e+00,-2.520922030908590017e-04,1.570731247805183362e+00,-7.924780518342444680e-05,1.568921902100058441e+00,1.730097899941496209e-03
-1.519999999999999962e-01,1.570629999999999971e+00,1.570629999999999971e+00,1.570883042691501918e+00,-2.530426915019479139e-04,1.570708077953383297e+00,-7.807795338332645940e-05,1.568907176420427652e+00,1.722823579572319019e-03
-1.517499999999999960e-01,1.570608000000000004e+00,1.570608000000000004e+00,1.570862024581932914e+00,-2.540245819329101096e-04,1.570684954113872545e+00,-7.695411387254047497e-05,1.568892526825351519e+00,1.715473174648485255e-03
-1.514999999999999958e-01,1.570586000000000038e+00,1.570586000000000038e+00,1.570841037890053471e+00,-2.550378900534333582e-04,1.570661876373561139e+00,-7.587637356110121800e-05,1.568877953032538741e+00,1.708046967461296362e-03
-1.512499999999999956e-01,1.570564999999999989e+00,1.570564999999999989e+00,1.570820082631506853e+00,-2.550826315068643879e-04,1.570638844818179392e+00,-7.384481817940269366e-05,1.568863454760397458e+00,1.701545239602531012e-03
-1.509999999999999953e-01,1.570543000000000022e+00,1.570543000000000022e+00,1.570799158821911456e+00,-2.561588219114341314e-04,1.570615859532281666e+00,-7.285953228164387951e-05,1.568849031728036580e+00,1.693968271963441907e-03
-1.507499999999999951e-01,1.570521999999999974e+00,1.570521999999999974e+00,1.570778266476859031e+00,-2.562664768590572351e-04,1.570592920599253928e+00,-7.092059925395410858e-05,1.568834683655260687e+00,1.687316344739286933e-03
-1.504999999999999949e-01,1.570500000000000007e+00,1.570500000000000007e+00,1.570757405611916457e+00,-2.574056119164502832e-04,1.570570028101316185e+00,-7.002810131617742684e-05,1.568820410262571352e+00,1.679589737428655027e-03
-1.502499999999999947e-01,1.570478999999999958e+00,1.570478999999999958e+00,1.570736576242624638e+00,-2.575762426246797077e-04,1.570547182119529595e+00,-6.818211952963615374e-05,1.568806211271164264e+00,1.672788728835694627e-03
-1.499999999999999944e-01,1.570456999999999992e+00,1.570456999999999992e+00,1.570715778384498718e+00,-2.587783844987256998e-04,1.570524382733800239e+00,-6.738273380024750736e-05,1.568792086402928776e+00,1.664913597071215889e-03
-1.497499999999999942e-01,1.570435999999999943e+00,1.570435999999999943e+00,1.570695012053028305e+00,-2.590120530283623879e-04,1.570501630022885564e+00,-6.563002288562103104e-05,1.568778035380445468e+00,1.657964619554475050e-03
-1.494999999999999940e-01,1.570414999999999894e+00,1.570414999999999894e+00,1.570674277263677254e+00,-2.592772636773599260e-04,1.570478924064397486e+00,-6.392406439759135139e-05,1.568764057926986144e+00,1.650942073013750289e-03
-1.492499999999999938e-01,1.570392999999999928e+00,1.570392999999999928e+00,1.570653574031883437e+00,-2.605740318835092495e-04,1.570456264934809942e+00,-6.326493481001449481e-05,1.568750153766510724e+00,1.642846233489203556e-03
-1.489999999999999936e-01,1.570372000000000101e+00,1.570372000000000101e+00,1.570632902373059636e+00,-2.609023730595350088e-04,1.570433652709461336e+00,-6.165270946123513340e-05,1.568736322623666801e+00,1.635677376333299904e-03
-1.487499999999999933e-01,1.570351000000000052e+00,1.570351000000000052e+00,1.570612262302592654e+00,-2.612623025926019693e-04,1.570411087462561861e+00,-6.008746256180863554e-05,1.568722564223788529e+00,1.628435776211523134e-03
-1.484999999999999931e-01,1.570330000000000004e+00,1.570330000000000004e+00,1.570591653835843537e+00,-2.616538358435338552e-04,1.570388569267197054e+00,-5.856926719705057849e-05,1.568708878292894404e+00,1.621121707105599441e-03
-1.482499999999999929e-01,1.570308999999999955e+00,1.570308999999999955e+00,1.570571076988147574e+00,-2.620769881476192609e-04,1.570366098195333349e+00,-5.709819533339377529e-05,1.568695264557687263e+00,1.613735442312691504e-03
-1.479999999999999927e-01,1.570287999999999906e+00,1.570287999999999906e+00,1.570550531774814518e+00,-2.625317748146116514e-04,1.570343674317823401e+00,-5.567431782349530067e-05,1.568681722745550955e+00,1.606277254448951197e-03
-1.477499999999999925e-01,1.570267000000000079e+00,1.570267000000000079e+00,1.570530018211128587e+00,-2.630182111285073177e-04,1.570321297704410091e+00,-5.429770441001124937e-05,1.568668252584550560e+00,1.598747415449519593e-03
-1.474999999999999922e-01,1.570246000000000031e+00,1.570246000000000031e+00,1.570509536312348020e+00,-2.635363123479894654e-04,1.570298968423732955e+00,-5.296842373292420802e-05,1.568654853803430171e+00,1.591146196569859228e-03
-1.472499999999999920e-01,1.570224999999999982e+00,1.570224999999999982e+00,1.570489086093705522e+00,-2.640860937055400370e-04,1.570276686543331968e+00,-5.168654333198574591e-05,1.568641526131611785e+00,1.583473868388196593e-03
-1.469999999999999918e-01,1.570205000000000073e+00,1.570205000000000073e+00,1.570468667570408261e+00,-2.636675704081881122e-04,1.570254452129653089e+00,-4.945212965301593044e-05,1.568628269299194411e+00,1.576730700805661911e-03
-1.467499999999999916e-01,1.570184000000000024e+00,1.570184000000000024e+00,1.570448280757637427e+00,-2.642807576374028855e-04,1.570232265248053372e+00,-4.826524805334742041e-05,1.568615083036951852e+00,1.568916963048172519e-03
-1.464999999999999913e-01,1.570162999999999975e+00,1.570162999999999975e+00,1.570427925670548452e+00,-2.649256705484770436e-04,1.570210125962805403e+00,-4.712596280542769023e-05,1.568601967076331372e+00,1.561032923668603800e-03
-1.462499999999999911e-01,1.570141999999999927e+00,1.570141999999999927e+00,1.570407602324271679e+00,-2.656023242717520105e-04,1.570188034337102856e+00,-4.603433710292925696e-05,1.568588921149454141e+00,1.553078850545785983e-03
-1.459999999999999909e-01,1.570122000000000018e+00,1.570122000000000018e+00,1.570387310733911024e+00,-2.653107339110061247e-04,1.570165990433064707e+00,-4.399043306468897185e-05,1.568575944989111459e+00,1.546055010888558456e-03
-1.457499999999999907e-01,1.570100999999999969e+00,1.570100999999999969e+00,1.570367050914545315e+00,-2.660509145453460178e-04,1.570143994311741453e+00,-4.299431174148438117e-05,1.568563038328764314e+00,1.537961671235654748e-03
-1.454999999999999905e-01,1.570081000000000060e+00,1.570081000000000060e+00,1.570346822881227178e+00,-2.658228812271179464e-04,1.570122046033118224e+00,-4.104603311816390487e-05,1.568550200902542935e+00,1.530799097457125058e-03
-1.452499999999999902e-01,1.570060000000000011e+00,1.570060000000000011e+00,1.570326626648984147e+00,-2.666266489841362386e-04,1.570100145656121660e+00,-4.014565612164844310e-05,1.568537432445244351e+00,1.522567554755660524e-03
-1.449999999999999900e-01,1.570040000000000102e+00,1.570040000000000102e+00,1.570306462232817335e+00,-2.664622328172328025e-04,1.570078293238623246e+00,-3.829323862314382154e-05,1.568524732692331725e+00,1.515267307668377583e-03
-1.447499999999999898e-01,1.570019000000000053e+00,1.570019000000000053e+00,1.570286329647702983e+00,-2.673296477029296625e-04,1.570056488837445086e+00,-3.748883744503217486e-05,1.568512101379932355e+00,1.506898620067698147e-03
-1.444999999999999896e-01,1.569998999999999922e+00,1.569998999999999922e+00,1.570266228908591133e+00,-2.672289085912105122e-04,1.570034732508364783e+00,-3.573250836486074888e-05,1.568499538244837233e+00,1.499461755162689869e-03
-1.442499999999999893e-01,1.569979000000000013e+00,1.569979000000000013e+00,1.570246160030406068e+00,-2.671600304060550712e-04,1.570013024306119664e+00,-3.402430611965101548e-05,1.568487043024498595e+00,1.491956975501418370e-03
-1.439999999999999891e-01,1.569959000000000104e+00,1.569959000000000104e+00,1.570226123028046761e+00,-2.671230280466563300e-04,1.569991364284412771e+00,-3.236428441266703260e-05,1.568474615457030374e+00,1.484384542969729992e-03
-1.437499999999999889e-01,1.569938000000000056e+00,1.569938000000000056e+00,1.570206117916386201e+00,-2.681179163861457937e-04,1.569969752495916859e+00,-3.175249591680362471e-05,1.568462255281204643e+00,1.475744718795413135e-03
-1.434999999999999887e-01,1.569917999999999925e+00,1.569917999999999925e+00,1.570186144710272069e+00,-2.681447102721445930e-04,1.569948188992279059e+00,-3.018899227913429684e-05,1.568449962236453166e+00,1.468037763546758967e-03
-1.432499999999999885e-01,1.569898000000000016e+00,1.569898000000000016e+00,1.570166203424525619e+00,-2.682034245256037508e-04,1.569926673824127095e+00,-2.867382412707897288e-05,1.568437736062862742e+00,1.460263937137273871e-03
-1.429999999999999882e-01,1.569878000000000107e+00,1.569878000000000107e+00,1.570146294073943460e+00,-2.682940739433536947e-04,1.569905207041072615e+00,-2.720704107250782045e-05,1.568425576501176311e+00,1.452423498823796066e-03
-1.427499999999999880e-01,1.569857999999999976e+00,1.569857999999999976e+00,1.570126416673295555e+00,-2.684166732955794998e-04,1.569883788691716742e+00,-2.578869171676601013e-05,1.568413483292791843e+00,1.444516707208132189e-03
-1.424999999999999878e-01,1.569838000000000067e+00,1.569838000000000067e+00,1.570106571237326554e+00,-2.685712373264870223e-04,1.569862418823654959e+00,-2.441882365489256301e-05,1.568401456179758569e+00,1.436543820241498182e-03
-1.422499999999999876e-01,1.569817999999999936e+00,1.569817999999999936e+00,1.570086757780755793e+00,-2.687577807558572118e-04,1.569841097483481773e+00,-2.309748348183759958e-05,1.568389494904778747e+00,1.428505095221188625e-03
-1.419999999999999873e-01,1.569798999999999944e+00,1.569798999999999944e+00,1.570066976318276186e+00,-2.679763182762417983e-04,1.569819824716795598e+00,-2.082471679565323086e-05,1.568377599211204343e+00,1.421400788795601500e-03
-1.417499999999999871e-01,1.569779000000000035e+00,1.569779000000000035e+00,1.570047226864555778e+00,-2.682268645557428499e-04,1.569798600568203639e+00,-1.960056820360378538e-05,1.568365768843036578e+00,1.413231156963457025e-03
-1.414999999999999869e-01,1.569758999999999904e+00,1.569758999999999904e+00,1.570027509434236190e+00,-2.685094342362859265e-04,1.569777425081326561e+00,-1.842508132665621190e-05,1.568354003544924824e+00,1.404996455075080419e-03
-1.412499999999999867e-01,1.569738999999999995e+00,1.569738999999999995e+00,1.570007824041933731e+00,-2.688240419337351028e-04,1.569756298298802921e+00,-1.729829880292577116e-05,1.568342303062164822e+00,1.396696937835173458e-03
-1.409999999999999865e-01,1.569720000000000004e+00,1.569720000000000004e+00,1.569988170702238950e+00,-2.681707022389456796e-04,1.569735220262294950e+00,-1.522026229494599647e-05,1.568330667140697576e+00,1.389332859302427892e-03
-1.407499999999999862e-01,1.569700000000000095e+00,1.569700000000000095e+00,1.569968549429716864e+00,-2.685494297167689837e-04,1.569714191012492321e+00,-1.419101249222620709e-05,1.568319095527108020e+00,1.380904472892074963e-03
-1.405000000000000138e-01,1.569679999999999964e+00,1.569679999999999964e+00,1.569948960238906732e+00,-2.689602389067680122e-04,1.569693210589117482e+00,-1.321058911751826770e-05,1.568307587968625239e+00,1.372412031374725672e-03
-1.402500000000000135e-01,1.569660999999999973e+00,1.569660999999999973e+00,1.569929403144321833e+00,-2.684031443218604096e-04,1.569672279030930540e+00,-1.127903093056659145e-05,1.568296144213118026e+00,1.364855786881946642e-03
-1.400000000000000133e-01,1.569641000000000064e+00,1.569641000000000064e+00,1.569909878160450134e+00,-2.688781604500700695e-04,1.569651396375733032e+00,-1.039637573296836592e-05,1.568284764009096666e+00,1.356235990903398303e-03
-1.397500000000000131e-01,1.569622000000000073e+00,1.569622000000000073e+00,1.569890385301753843e+00,-2.683853017537707331e-04,1.569630562660374373e+00,-8.562660374300534727e-06,1.568273447105710927e+00,1.348552894289145598e-03
-1.395000000000000129e-01,1.569603000000000081e+00,1.569603000000000081e+00,1.569870924582669192e+00,-2.679245826691101229e-04,1.569609777920754512e+00,-6.777920754430510897e-06,1.568262193252747627e+00,1.340806747252454301e-03
-1.392500000000000127e-01,1.569582999999999950e+00,1.569582999999999950e+00,1.569851496017607317e+00,-2.684960176073669658e-04,1.569589042191830375e+00,-6.042191830424314958e-06,1.568251002200631072e+00,1.331997799368878077e-03
-1.390000000000000124e-01,1.569563999999999959e+00,1.569563999999999959e+00,1.569832099620952937e+00,-2.680996209529773466e-04,1.569568355507620083e+00,-4.355507620124043910e-06,1.568239873700421061e+00,1.324126299578898269e-03
