x_mm,wrapped_rad,unwrapped_rad,quadratic_fit_rad,quadratic_residual_rad,quartic_fit_rad,quartic_residual_rad
4.134999999999999787e-02,1.847825999999999969e+00,8.131011307179585756e+00,8.133048474007885886e+00,-2.037166828300129851e-03,8.131005527860001081e+00,5.779319584675590704e-06
4.139999999999999930e-02,1.821917999999999926e+00,8.105103307179584604e+00,8.107109933344723629e+00,-2.006626165139024920e-03,8.105097374348892103e+00,5.932830692501056546e-06
4.145000000000000073e-02,1.795978999999999992e+00,8.079164307179585336e+00,8.081140047030002549e+00,-1.975739850417213006e-03,8.079158125848746153e+00,6.181330839183374337e-06
4.150000000000000216e-02,1.770008999999999943e+00,8.053194307179584399e+00,8.055138815063710211e+00,-1.944507884125812325e-03,8.053187783134752920e+00,6.524044831479614004e-06
4.154999999999999666e-02,1.744007000000000085e+00,8.027192307179586095e+00,8.029106237445862604e+00,-1.913930266276508974e-03,8.027186346983073761e+00,5.960196512333482133e-06
4.159999999999999809e-02,1.717975000000000030e+00,8.001160307179585374e+00,8.003042314176450844e+00,-1.882006996865470683e-03,8.001153818170783083e+00,6.489008802290641142e-06
4.164999999999999952e-02,1.691910999999999943e+00,7.975096307179585509e+00,7.976947045255467827e+00,-1.850738075882318867e-03,7.975090197475887877e+00,6.109703697632085095e-06
4.170000000000000095e-02,1.665815999999999963e+00,7.949001307179585751e+00,7.950820430682931317e+00,-1.819123503345565496e-03,7.948995485677352590e+00,5.821502233160913420e-06
4.175000000000000239e-02,1.639691000000000010e+00,7.922876307179585353e+00,7.924662470458823549e+00,-1.786163279238195400e-03,7.922869683555054721e+00,6.623624530632810092e-06
4.179999999999999688e-02,1.613534000000000024e+00,7.896719307179585812e+00,7.898473164583158734e+00,-1.753857403572922635e-03,7.896712791889827443e+00,6.515289758368680850e-06
4.184999999999999831e-02,1.587345999999999924e+00,7.870531307179585490e+00,7.872252513055931544e+00,-1.721205876346054708e-03,7.870524811463422310e+00,6.495716163179565683e-06
4.189999999999999974e-02,1.561126999999999931e+00,7.844312307179585275e+00,7.846000515877133097e+00,-1.688208697547821657e-03,7.844305743058527014e+00,6.564121058261207509e-06
4.195000000000000118e-02,1.534877000000000047e+00,7.818062307179585169e+00,7.819717173046777603e+00,-1.654865867192434337e-03,7.818055587458786704e+00,6.719720798464834388e-06
4.200000000000000261e-02,1.508594999999999908e+00,7.791780307179585030e+00,7.793402484564850852e+00,-1.622177385265821670e-03,7.791774345448754246e+00,5.961730830783551482e-06
4.204999999999999710e-02,1.482283000000000017e+00,7.765468307179585139e+00,7.767056450431370607e+00,-1.588143251785467669e-03,7.765462017813939966e+00,6.289365645173461417e-06
4.209999999999999853e-02,1.455940000000000012e+00,7.739125307179585356e+00,7.740679070646326210e+00,-1.553763466740853971e-03,7.739118605340777890e+00,6.701838807465776426e-06
4.214999999999999997e-02,1.429564999999999975e+00,7.712750307179585540e+00,7.714270345209712332e+00,-1.520038030126791284e-03,7.712744108816629307e+00,6.198362956233438581e-06
4.220000000000000140e-02,1.403159999999999963e+00,7.686345307179585085e+00,7.687830274121541407e+00,-1.484966941956322728e-03,7.686338529029821842e+00,6.778149763242424797e-06
4.225000000000000283e-02,1.376722999999999919e+00,7.659908307179585485e+00,7.661358857381797449e+00,-1.450550202211964290e-03,7.659901866769585510e+00,6.440409999974860966e-06
4.229999999999999732e-02,1.350254999999999983e+00,7.633440307179585105e+00,7.634856094990499997e+00,-1.415787810914892475e-03,7.633434122826107782e+00,6.184353477323156767e-06
4.234999999999999876e-02,1.323755999999999933e+00,7.606941307179585721e+00,7.608321986947638393e+00,-1.380679768052672785e-03,7.606935297990503386e+00,6.009189082334387422e-06
4.240000000000000019e-02,1.297225999999999990e+00,7.580411307179585556e+00,7.581756533253205532e+00,-1.345226073619976148e-03,7.580405393054810759e+00,5.914124774797357986e-06
4.245000000000000162e-02,1.270666000000000073e+00,7.553851307179585639e+00,7.555159733907217401e+00,-1.308426727631761821e-03,7.553844408812038225e+00,6.898367547414352430e-06
4.250000000000000305e-02,1.244072999999999984e+00,7.527258307179585550e+00,7.528531588909659789e+00,-1.273281730074238283e-03,7.527252346056084065e+00,5.961123501485587894e-06
4.254999999999999755e-02,1.217449999999999921e+00,7.500635307179585709e+00,7.501872098260545130e+00,-1.236791080959420697e-03,7.500629205581828884e+00,6.101597756824617136e-06
4.259999999999999898e-02,1.190795999999999966e+00,7.473981307179585087e+00,7.475181261959866319e+00,-1.199954780281231592e-03,7.473974988185055679e+00,6.318994529408428207e-06
4.265000000000000041e-02,1.164110999999999896e+00,7.447296307179585462e+00,7.448459080007616251e+00,-1.162772828030789185e-03,7.447289694662485360e+00,6.612517100101911183e-06
4.270000000000000184e-02,1.137394000000000016e+00,7.420579307179584916e+00,7.421705552403812689e+00,-1.126245224227773178e-03,7.420573325811799847e+00,5.981367785068414378e-06
4.275000000000000328e-02,1.110646999999999940e+00,7.393832307179585506e+00,7.394920679148436093e+00,-1.088371968850587734e-03,7.393825882431587004e+00,6.424747998501345592e-06
4.279999999999999777e-02,1.083868000000000054e+00,7.367053307179585175e+00,7.368104460241504228e+00,-1.051153061919052334e-03,7.367047365321390373e+00,5.941858194802307480e-06
4.284999999999999920e-02,1.057058999999999971e+00,7.340244307179585093e+00,7.341256895683009986e+00,-1.012588503424893815e-03,7.340237775281684307e+00,6.531897900785565980e-06
4.290000000000000063e-02,1.030218000000000078e+00,7.313403307179585866e+00,7.314377985472944488e+00,-9.746782933586217723e-04,7.313397113113861536e+00,6.194065724329789191e-06
4.295000000000000207e-02,1.003346000000000071e+00,7.286531307179584971e+00,7.287467729611323719e+00,-9.364224317387481733e-04,7.286525379620286458e+00,5.927559298513074282e-06
4.299999999999999656e-02,9.764435999999999671e-01,7.259628907179584978e+00,7.260526128098135246e+00,-8.972209185502677542e-04,7.259622575604225858e+00,6.331575359119767654e-06
4.304999999999999799e-02,9.495097000000000120e-01,7.232695007179585467e+00,7.233553180933380844e+00,-8.581737537953770811e-04,7.232688701869887993e+00,6.305309697474115183e-06
4.309999999999999942e-02,9.225448000000000537e-01,7.205730107179585175e+00,7.206548888117069396e+00,-8.187809374842203169e-04,7.205723759222440350e+00,6.347957144825500109e-06
4.315000000000000085e-02,8.955488000000000337e-01,7.178734107179585600e+00,7.179513249649186690e+00,-7.791424696010906814e-04,7.178727748467952807e+00,6.358711632792335422e-06
4.320000000000000229e-02,8.685216999999999521e-01,7.151707007179584963e+00,7.152446265529748715e+00,-7.392583501637517429e-04,7.151700670413461580e+00,6.336766123382631122e-06
4.324999999999999678e-02,8.414635000000000309e-01,7.124648807179585042e+00,7.125347935758746587e+00,-6.991285791615453604e-04,7.124642525866917708e+00,6.281312667333338595e-06
4.329999999999999821e-02,8.143742999999999954e-01,7.097559607179585228e+00,7.098218260336174978e+00,-6.586531565897502105e-04,7.097553315637206595e+00,6.291542378633607768e-06
4.334999999999999964e-02,7.872540000000000093e-01,7.070439307179585242e+00,7.071057239262044547e+00,-6.179320824593048656e-04,7.070433040534172875e+00,6.266645412367211065e-06
4.340000000000000108e-02,7.601027000000000200e-01,7.043288007179585364e+00,7.043864872536346411e+00,-5.768653567610471100e-04,7.043281701368561798e+00,6.305811023565865980e-06
4.345000000000000251e-02,7.329202000000000217e-01,7.016105507179585032e+00,7.016641160159091228e+00,-5.356529795061959476e-04,7.016099298952093832e+00,6.208227491200091208e-06
4.349999999999999700e-02,7.057067000000000201e-01,6.988892007179585697e+00,6.989386102130271894e+00,-4.940949506861969098e-04,6.988885834097393612e+00,6.173082192084677899e-06
4.354999999999999843e-02,6.784622000000000153e-01,6.961647507179585581e+00,6.962099698449881302e+00,-4.521912702957209262e-04,6.961641307618029018e+00,6.199561556563537579e-06
4.359999999999999987e-02,6.511865999999999488e-01,6.934371907179585293e+00,6.934781949117937216e+00,-4.100419383519238181e-04,6.934365720328520055e+00,6.186851065237419789e-06
4.365000000000000130e-02,6.238799000000000428e-01,6.907065207179585720e+00,6.907432854134420097e+00,-3.676469548343774818e-04,6.907059073044294450e+00,6.134135291269160462e-06
4.370000000000000273e-02,5.965422000000000224e-01,6.879727507179585366e+00,6.880052413499347708e+00,-3.249063197623414112e-04,6.879721366581746267e+00,6.140597839099370958e-06
4.374999999999999722e-02,5.691734000000000515e-01,6.852358707179585728e+00,6.852640627212712943e+00,-2.819200331272142535e-04,6.852352601758182615e+00,6.105421403113098222e-06
4.379999999999999866e-02,5.417735999999999663e-01,6.824958907179585310e+00,6.825197495274506920e+00,-2.385880949216101499e-04,6.824952779391843194e+00,6.127787742116197478e-06
4.385000000000000009e-02,5.143427000000000415e-01,6.797528007179585607e+00,6.797723017684745628e+00,-1.950105051600203865e-04,6.797521900301934039e+00,6.106877651568254350e-06
4.390000000000000152e-02,4.868806999999999996e-01,6.770066007179585732e+00,6.770217194443411302e+00,-1.511872638255695733e-04,6.770059965308554695e+00,6.041871031037260309e-06
4.395000000000000295e-02,4.593877000000000099e-01,6.742573007179585076e+00,6.742680025550521705e+00,-1.070183709366290259e-04,6.742566975232783477e+00,6.031946801599019636e-06
4.399999999999999745e-02,4.318636000000000141e-01,6.715048907179585136e+00,6.715111511006069733e+00,-6.260382648459739130e-05,6.715042930896601092e+00,5.976282984043734814e-06
4.404999999999999888e-02,4.043085000000000151e-01,6.687493807179585303e+00,6.687511650810046504e+00,-1.784363046120063245e-05,6.687487833122927938e+00,5.974056657365167666e-06
4.410000000000000031e-02,3.767223000000000099e-01,6.659907607179585298e+00,6.659880444962468005e+00,2.716221711729360777e-05,6.659901682735648976e+00,5.924443936322631998e-06
4.415000000000000174e-02,3.491051000000000015e-01,6.632290407179585401e+00,6.632217893463318248e+00,7.251371626715297225e-05,6.632284480559542672e+00,5.926620042728814042e-06
4.420000000000000318e-02,3.214567999999999870e-01,6.604642107179585331e+00,6.604523996312613221e+00,1.181108669721098181e-04,6.604636227420362715e+00,5.879759222615632552e-06
4.424999999999999767e-02,2.937774000000000219e-01,6.576962707179585088e+00,6.576798753510344042e+00,1.639536692410459295e-04,6.576956924144772287e+00,5.783034812800735835e-06
4.429999999999999910e-02,2.660671000000000008e-01,6.549252407179585234e+00,6.549042165056503606e+00,2.102421230816275965e-04,6.549246571560367158e+00,5.835619218075294157e-06
4.435000000000000053e-02,2.383255999999999986e-01,6.521510907179584926e+00,6.521254230951107900e+00,2.566762284770263136e-04,6.521505170495707659e+00,5.736683877266557374e-06
4.440000000000000197e-02,2.105530999999999930e-01,6.493738407179585614e+00,6.493434951194140936e+00,3.034559854446783334e-04,6.493732721780256512e+00,5.685399329102835964e-06
4.445000000000000340e-02,1.827496000000000120e-01,6.465934907179585522e+00,6.465584325785618702e+00,3.505813939668200874e-04,6.465929226244444550e+00,5.680935140972565023e-06
4.449999999999999789e-02,1.549149999999999971e-01,6.438100307179585258e+00,6.437702354725532317e+00,3.979524540529411070e-04,6.438094684719610328e+00,5.622459974929938653e-06
4.454999999999999932e-02,1.270494000000000068e-01,6.410234707179585101e+00,6.409789038013876450e+00,4.456691657086508940e-04,6.410229098038032092e+00,5.609141553009067138e-06
4.460000000000000075e-02,9.915271000000000501e-02,6.382338017179585599e+00,6.381844375650665313e+00,4.936415289202855661e-04,6.382332467032947321e+00,5.550146638277908551e-06
4.465000000000000219e-02,7.122499000000000191e-02,6.354410297179585498e+00,6.353868367635879366e+00,5.419295437061322218e-04,6.354404792538492330e+00,5.504641093168061161e-06
4.469999999999999668e-02,4.326623000000000274e-02,6.326451537179585749e+00,6.325861013969541702e+00,5.905232100440471754e-04,6.326446075389782209e+00,5.461789803540284538e-06
4.474999999999999811e-02,1.527643000000000056e-02,6.298461737179585462e+00,6.297822314651638109e+00,6.394225279473531032e-04,6.298456316422832657e+00,5.420756752805289125e-06
4.479999999999999954e-02,-1.274441999999999936e-02,6.270440887179585587e+00,6.269752269682163259e+00,6.886174974223280287e-04,6.270435516474600846e+00,5.370704984741792032e-06
4.485000000000000098e-02,-4.079631000000000229e-02,6.242388997179585175e+00,6.241650879061134916e+00,7.381181184502594306e-04,6.242383676382999624e+00,5.320796585550624513e-06
4.490000000000000241e-02,-6.887923999999999436e-02,6.214306067179585114e+00,6.213518142788535314e+00,7.879243910497990555e-04,6.214300796986847786e+00,5.270192737327761279e-06
4.494999999999999690e-02,-9.699320999999999637e-02,6.186192097179585403e+00,6.185354060864380443e+00,8.380363152049596920e-04,6.186186879125932236e+00,5.218053653166521144e-06
4.499999999999999833e-02,-1.251382000000000050e-01,6.158047107179585034e+00,6.157158633288661420e+00,8.884738909236133964e-04,6.158041923640956483e+00,5.183538628550365956e-06
4.504999999999999977e-02,-1.533142999999999867e-01,6.129871007179585440e+00,6.128931860061369363e+00,9.391471182160771036e-04,6.129865931373544186e+00,5.075806041254793399e-06
4.510000000000000120e-02,-1.815212999999999965e-01,6.101664007179585347e+00,6.100673741182523813e+00,9.902659970615346197e-04,6.101658903166299552e+00,5.104013285794906096e-06
4.515000000000000263e-02,-2.097594999999999876e-01,6.073425807179585689e+00,6.072384276652105228e+00,1.041530527480460933e-03,6.073420839862713194e+00,4.967316872495075586e-06
4.519999999999999712e-02,-2.380286000000000068e-01,6.045156707179585531e+00,6.044063466470133150e+00,1.093240709452381054e-03,6.045151742307247389e+00,4.964872338142356512e-06
4.524999999999999856e-02,-2.663287999999999767e-01,6.016856507179585201e+00,6.015711310636596920e+00,1.145196542988280441e-03,6.016851611345288120e+00,4.895834297080625674e-06
4.529999999999999999e-02,-2.946599999999999775e-01,5.988525307179584978e+00,5.987327809151491209e+00,1.197498028093768596e-03,5.988520447823137971e+00,4.859356447006746293e-06
4.535000000000000142e-02,-3.230222999999999844e-01,5.960163007179585470e+00,5.958912962014824899e+00,1.250045164760571481e-03,5.960158252588074745e+00,4.754591510724992531e-06
4.540000000000000285e-02,-3.514155999999999946e-01,5.931769707179585183e+00,5.930466769226592660e+00,1.302937952992522241e-03,5.931765026488275083e+00,4.680691310099405200e-06
4.544999999999999735e-02,-3.798399000000000081e-01,5.903345407179585003e+00,5.901989230786803375e+00,1.356176392781627271e-03,5.903340770372874857e+00,4.636806710145435773e-06
4.549999999999999878e-02,-4.082953000000000277e-01,5.874890007179585538e+00,5.873480346695449938e+00,1.409660484135599745e-03,5.874885485091938975e+00,4.522087646563477392e-06
4.555000000000000021e-02,-4.367815999999999921e-01,5.846403707179585574e+00,5.844940116952525244e+00,1.463590227060329596e-03,5.846399171496448943e+00,4.535683136630552781e-06
4.560000000000000164e-02,-4.652990000000000181e-01,5.817886307179585437e+00,5.816368541558045280e+00,1.517765621540156928e-03,5.817881830438359714e+00,4.476741225722946638e-06
4.565000000000000308e-02,-4.938474999999999948e-01,5.789337807179585127e+00,5.787765620511997611e+00,1.572186667587516240e-03,5.789333462770525074e+00,4.344409060053067151e-06
4.569999999999999757e-02,-5.224269000000000274e-01,5.760758407179585205e+00,5.759131353814387566e+00,1.627053365197639323e-03,5.760754069346765149e+00,4.337832820056064520e-06
4.574999999999999900e-02,-5.510374000000000105e-01,5.732147907179585111e+00,5.730465741465218699e+00,1.682165714366412601e-03,5.732143651021813113e+00,4.256157771997948203e-06
4.580000000000000043e-02,-5.796790000000000553e-01,5.703506307179585733e+00,5.701768783464478574e+00,1.737523715107158750e-03,5.703502208651341832e+00,4.098528243901000678e-06
4.585000000000000187e-02,-6.083515000000000450e-01,5.674833807179584966e+00,5.673040479812183179e+00,1.793327367401786887e-03,5.674829743091974521e+00,4.064087610444744314e-06
4.590000000000000330e-02,-6.370550999999999853e-01,5.646130207179584914e+00,5.644280830508314750e+00,1.849376671270164252e-03,5.646126255201247446e+00,3.951978337468631253e-06
4.594999999999999779e-02,-6.657897000000000398e-01,5.617395607179584971e+00,5.615489835552891051e+00,1.905771626693919529e-03,5.617391745837661432e+00,3.861341923538930132e-06
4.599999999999999922e-02,-6.945552999999999866e-01,5.588630007179585135e+00,5.586667494945904977e+00,1.962512233680158147e-03,5.588626215860621471e+00,3.791318963664025432e-06
