x_mm,unwrapped_rad,sphere_fit_rad,sphere_residual_rad
1.200000000000000025e-02,1.795119072153875805e+01,1.794938883224030235e+01,1.801889298455705557e-03
1.204999999999999995e-02,1.794363742153876018e+01,1.794185037929808857e+01,1.787042240671610216e-03
1.209999999999999964e-02,1.793605272153875774e+01,1.793428058114310630e+01,1.772140395651433664e-03
1.214999999999999934e-02,1.792843652153876022e+01,1.792667943772293526e+01,1.757083815824955764e-03
1.220000000000000077e-02,1.792078902153875930e+01,1.791904694908999218e+01,1.742072448767117976e-03
1.225000000000000047e-02,1.791311012153875737e+01,1.791138311519186388e+01,1.727006346893489308e-03
1.230000000000000017e-02,1.790539982153875798e+01,1.790368793602855035e+01,1.711885510207622474e-03
1.234999999999999987e-02,1.789765822153875874e+01,1.789596141160004805e+01,1.696809938710686083e-03
1.239999999999999956e-02,1.788988512153875732e+01,1.788820354195877371e+01,1.681579579983605299e-03
1.244999999999999926e-02,1.788208062153875844e+01,1.788041432699989741e+01,1.666294538861023966e-03
1.250000000000000069e-02,1.787424482153875971e+01,1.787259376682824907e+01,1.651054710510635459e-03
1.255000000000000039e-02,1.786637762153875997e+01,1.786474186133899167e+01,1.635760199768299117e-03
1.260000000000000009e-02,1.785847902153875921e+01,1.785685861063696933e+01,1.620410901789881564e-03
1.264999999999999979e-02,1.785054902153875744e+01,1.784894401461733793e+01,1.605006921419516175e-03
1.269999999999999948e-02,1.784258792153875817e+01,1.784099807338493804e+01,1.589848153820128118e-03
1.274999999999999918e-02,1.783459492153875914e+01,1.783302078678250879e+01,1.574134756250344935e-03
1.280000000000000061e-02,1.782657092153876022e+01,1.782501215496731461e+01,1.558766571445602267e-03
1.285000000000000031e-02,1.781851492153875682e+01,1.781697217783451137e+01,1.542743704245452818e-03
1.290000000000000001e-02,1.781042792153875709e+01,1.780890085543651935e+01,1.527066102237739642e-03
1.294999999999999971e-02,1.780230992153875746e+01,1.780079818772091826e+01,1.511733817839200356e-03
1.299999999999999940e-02,1.779415992153875692e+01,1.779266417474012840e+01,1.495746798628516672e-03
1.305000000000000084e-02,1.778597892153876003e+01,1.778449881644173303e+01,1.480105097027006877e-03
1.310000000000000053e-02,1.777776692153875970e+01,1.777630211282572859e+01,1.464808713031118259e-03
1.315000000000000023e-02,1.776952292153875845e+01,1.776807406394453182e+01,1.448857594226637957e-03
1.319999999999999993e-02,1.776124792153875731e+01,1.775981466974572953e+01,1.433251793027778831e-03
1.324999999999999963e-02,1.775294092153875880e+01,1.775152393022932173e+01,1.416991309437065638e-03
1.329999999999999932e-02,1.774460292153875685e+01,1.774320184544772516e+01,1.401076091031683291e-03
1.335000000000000075e-02,1.773623392153875855e+01,1.773484841529609923e+01,1.385506242659317877e-03
1.340000000000000045e-02,1.772783292153875934e+01,1.772646363982686779e+01,1.369281711891545683e-03
1.345000000000000015e-02,1.771940092153876023e+01,1.771804751904002373e+01,1.353402498736500092e-03
1.349999999999999985e-02,1.771093692153876020e+01,1.770960005293557415e+01,1.336868603186047721e-03
1.354999999999999954e-02,1.770244192153876028e+01,1.770112124151351551e+01,1.320680025244769240e-03
1.359999999999999924e-02,1.769391592153876047e+01,1.769261108477385136e+01,1.304836764909111935e-03
1.365000000000000067e-02,1.768535892153875722e+01,1.768406958266415785e+01,1.289338874599366136e-03
1.370000000000000037e-02,1.767676892153875912e+01,1.767549673523685527e+01,1.272186301903843741e-03
1.375000000000000007e-02,1.766814892153875860e+01,1.766689254243952334e+01,1.256379099235260810e-03
1.379999999999999977e-02,1.765949692153875716e+01,1.765825700432458589e+01,1.239917214171271098e-03
1.384999999999999946e-02,1.765081392153875939e+01,1.764959012083961909e+01,1.223800699140298320e-03
1.389999999999999916e-02,1.764209892153875714e+01,1.764089189203704322e+01,1.207029501713918762e-03
1.395000000000000059e-02,1.763335392153875958e+01,1.763216231786444155e+01,1.191603674318031381e-03
1.400000000000000029e-02,1.762457592153876007e+01,1.762340139832180341e+01,1.174523216956657734e-03
1.404999999999999999e-02,1.761576792153875815e+01,1.761460913346156332e+01,1.158788077194827792e-03
1.409999999999999969e-02,1.760692692153875782e+01,1.760578552317887713e+01,1.141398359880696489e-03
1.414999999999999938e-02,1.759805592153875864e+01,1.759693056757858187e+01,1.125353960176767032e-03
1.420000000000000082e-02,1.758915292153875853e+01,1.758804426655583697e+01,1.108654982921564169e-03
1.425000000000000051e-02,1.758021892153875854e+01,1.757912662021548300e+01,1.092301323275535196e-03
1.430000000000000021e-02,1.757125292153875762e+01,1.757017762845268294e+01,1.075293086074680105e-03
1.434999999999999991e-02,1.756225592153875681e+01,1.756119729137227381e+01,1.058630166482998902e-03
1.439999999999999961e-02,1.755322792153875966e+01,1.755218560881699474e+01,1.042312721764915295e-03
1.444999999999999930e-02,1.754416792153875804e+01,1.754314258094411016e+01,1.025340594647872194e-03
1.450000000000000074e-02,1.753507692153876008e+01,1.753406820764877594e+01,1.008713889984136358e-03
1.455000000000000043e-02,1.752595492153875867e+01,1.752496248898341591e+01,9.924325553427593150e-04
1.460000000000000013e-02,1.751680092153875989e+01,1.751582542489560268e+01,9.754966431572142938e-04
1.464999999999999983e-02,1.750761592153875768e+01,1.750665701543776720e+01,9.589061009904753519e-04
1.469999999999999953e-02,1.749839892153875809e+01,1.749745726055747852e+01,9.416609812795684320e-04
1.474999999999999922e-02,1.748915092153875861e+01,1.748822616025474375e+01,9.247612840148633495e-04
1.480000000000000066e-02,1.747987192153875924e+01,1.747896371458197962e+01,9.082069567796224874e-04
1.485000000000000035e-02,1.747056092153875895e+01,1.746966992343434910e+01,8.909981044098458369e-04
1.490000000000000005e-02,1.746121892153875876e+01,1.746034478691668923e+01,8.741346220695334068e-04
1.494999999999999975e-02,1.745184492153875766e+01,1.745098830497657616e+01,8.566165621815002851e-04
1.499999999999999944e-02,1.744243992153876022e+01,1.744160047761402055e+01,8.394439247396690007e-04
1.504999999999999914e-02,1.743300392153875933e+01,1.743218130477659500e+01,8.226167621643298844e-04
1.510000000000000057e-02,1.742353692153875855e+01,1.742273078656914009e+01,8.061349696184549884e-04
1.515000000000000027e-02,1.741403792153875685e+01,1.741324892288681880e+01,7.889986519380443042e-04
1.519999999999999997e-02,1.740450692153875778e+01,1.740373571378205142e+01,7.712077567063602146e-04
1.524999999999999967e-02,1.739494592153875985e+01,1.739419115925483084e+01,7.547622839290113461e-04
1.529999999999999936e-02,1.738535292153875744e+01,1.738461525920032713e+01,7.376623384303115927e-04
1.535000000000000080e-02,1.737572792153875767e+01,1.737500801377579052e+01,7.199077629671535306e-04
1.540000000000000049e-02,1.736607192153875800e+01,1.736536942287638752e+01,7.024986623704876365e-04
1.545000000000000019e-02,1.735638492153875845e+01,1.735569948650211458e+01,6.854350366438666242e-04
1.549999999999999989e-02,1.734666592153875797e+01,1.734599820470539555e+01,6.677168333624194929e-04
1.554999999999999959e-02,1.733691692153875863e+01,1.733626557743380658e+01,6.513441049520451998e-04
1.559999999999999928e-02,1.732713492153875734e+01,1.732650160468735123e+01,6.333168514061071619e-04
1.565000000000000072e-02,1.731732292153875719e+01,1.731670628646602594e+01,6.166350727312419622e-04
1.569999999999999868e-02,1.730747792153875864e+01,1.730687962276983427e+01,5.982987689243657314e-04
1.575000000000000011e-02,1.729760292153875767e+01,1.729702161359877266e+01,5.813079399850096252e-04
1.580000000000000154e-02,1.728769592153875934e+01,1.728713225895284111e+01,5.636625859182231579e-04
1.584999999999999951e-02,1.727775792153875756e+01,1.727721155877961934e+01,5.463627591382191895e-04
1.590000000000000094e-02,1.726778892153875944e+01,1.726725951318395147e+01,5.294083548079697721e-04
1.594999999999999890e-02,1.725778792153875685e+01,1.725727612200857664e+01,5.117995301802125141e-04
1.600000000000000033e-02,1.724775492153875689e+01,1.724726138541075215e+01,4.935361280047345645e-04
1.604999999999999830e-02,1.723769192153875807e+01,1.723721530328564100e+01,4.766182531170670700e-04
1.609999999999999973e-02,1.722759692153875832e+01,1.722713787568565991e+01,4.590458530984165009e-04
1.615000000000000116e-02,1.721746992153875766e+01,1.721702910250597185e+01,4.408190327858108049e-04
1.619999999999999912e-02,1.720731292153875813e+01,1.720688898390383414e+01,4.239376349239876163e-04
1.625000000000000056e-02,1.719712392153875768e+01,1.719671751972198948e+01,4.064018167682093008e-04
1.629999999999999852e-02,1.718690292153875987e+01,1.718651471006527487e+01,3.882114734850006244e-04
1.634999999999999995e-02,1.717665092153875861e+01,1.717628055482885330e+01,3.703667099053120637e-04
1.640000000000000138e-02,1.716636792153875746e+01,1.716601505411756179e+01,3.528674211956683848e-04
1.644999999999999934e-02,1.715605292153875894e+01,1.715571820787898005e+01,3.347136597788846757e-04
1.650000000000000078e-02,1.714570692153876053e+01,1.714539001611311164e+01,3.169054256488834653e-04
1.654999999999999874e-02,1.713532992153875867e+01,1.713503047876753627e+01,2.994427712224023708e-04
1.660000000000000017e-02,1.712492192153875692e+01,1.712463959589467066e+01,2.823256440862564887e-04
1.665000000000000160e-02,1.711448092153876033e+01,1.711421736744209809e+01,2.635540966622329506e-04
1.669999999999999957e-02,1.710400992153875777e+01,1.710376379351465559e+01,2.461280241021768234e-04
1.675000000000000100e-02,1.709350692153875784e+01,1.709327887400750257e+01,2.280475312552709966e-04
1.679999999999999896e-02,1.708297292153875802e+01,1.708276260886822229e+01,2.103126705357283299e-04
1.685000000000000039e-02,1.707240792153875830e+01,1.707221499825407562e+01,1.929232846826778314e-04
1.689999999999999836e-02,1.706181092153875767e+01,1.706163604206022200e+01,1.748794785356722059e-04
1.694999999999999979e-02,1.705118292153875714e+01,1.705102574028665785e+01,1.571812520992921236e-04
1.700000000000000122e-02,1.704052292153875925e+01,1.704038409293338319e+01,1.388286053760623417e-04
1.704999999999999918e-02,1.702983192153875791e+01,1.702971110005282185e+01,1.208214859360623450e-04
1.710000000000000062e-02,1.701910992153876023e+01,1.701900676154013325e+01,1.031599986269782221e-04
1.714999999999999858e-02,1.700835592153875808e+01,1.700827107744773414e+01,8.484409102393897228e-05
1.720000000000000001e-02,1.699757092153875959e+01,1.699750404777562807e+01,6.687376313152526563e-05
1.725000000000000144e-02,1.698675492153875766e+01,1.698670567252381147e+01,4.924901494618438846e-05
1.729999999999999941e-02,1.697590692153875835e+01,1.697587595163986762e+01,3.096989889073142876e-05
1.735000000000000084e-02,1.696502792153875916e+01,1.696501488517621681e+01,1.303636254235129854e-05
1.739999999999999880e-02,1.695411792153876007e+01,1.695412247313285548e+01,-4.551594095403288520e-06
1.745000000000000023e-02,1.694317592153876006e+01,1.694319871540494304e+01,-2.279386618297962741e-05
1.750000000000000167e-02,1.693220292153876017e+01,1.693224361214974749e+01,-4.069061098732618120e-05
1.754999999999999963e-02,1.692119792153875935e+01,1.692125716321000084e+01,-5.924167124149448682e-05
1.760000000000000106e-02,1.691016192153875863e+01,1.691023936869054367e+01,-7.744715178503724928e-05
1.764999999999999902e-02,1.689909492153875803e+01,1.689919022853895569e+01,-9.530700019766413789e-05
1.770000000000000046e-02,1.688799592153876006e+01,1.688810974275524401e+01,-1.138212164839558227e-04
1.774999999999999842e-02,1.687686592153875864e+01,1.687699791133940153e+01,-1.319898006428843473e-04
1.779999999999999985e-02,1.686570492153875733e+01,1.686585473434385207e+01,-1.498128050947400425e-04
1.785000000000000128e-02,1.685451192153875866e+01,1.685468021161133478e+01,-1.682900725761271588e-04
1.789999999999999925e-02,1.684328792153876009e+01,1.684347434329910698e+01,-1.864217603468887319e-04
1.795000000000000068e-02,1.683203292153875807e+01,1.683223712930233162e+01,-2.042077635735495278e-04
1.799999999999999864e-02,1.682074592153875869e+01,1.682096856967342546e+01,-2.226481346667696926e-04
1.805000000000000007e-02,1.680942792153875942e+01,1.680966866441239560e+01,-2.407428736361794108e-04
1.810000000000000150e-02,1.679807892153876026e+01,1.679833741346681109e+01,-2.584919280508302109e-04
1.814999999999999947e-02,1.678669792153876017e+01,1.678697481683668258e+01,-2.768952979224081901e-04
1.820000000000000090e-02,1.677528592153876019e+01,1.677558087452200297e+01,-2.949529832427799647e-04
1.824999999999999886e-02,1.676384192153875929e+01,1.676415558657519611e+01,-3.136650364368165356e-04
1.830000000000000029e-02,1.675236692153875850e+01,1.675269895294384170e+01,-3.320314050831996155e-04
1.835000000000000173e-02,1.674086092153875782e+01,1.674121097357551591e+01,-3.500520367580861603e-04
1.839999999999999969e-02,1.672932392153875725e+01,1.672969164857506286e+01,-3.677270363056095448e-04
1.845000000000000112e-02,1.671775492153875931e+01,1.671814097789005871e+01,-3.860563512994019675e-04
1.849999999999999908e-02,1.670615492153875792e+01,1.670655896146809027e+01,-4.040399293323559959e-04
1.855000000000000052e-02,1.669452292153875916e+01,1.669494559941398748e+01,-4.226778752283166796e-04
1.859999999999999848e-02,1.668285992153875696e+01,1.668330089162291685e+01,-4.409700841598862553e-04
1.864999999999999991e-02,1.667116592153875843e+01,1.667162483809488194e+01,-4.589165561235120094e-04
1.870000000000000134e-02,1.665943992153875897e+01,1.665991743888229593e+01,-4.775173435369595154e-04
1.874999999999999931e-02,1.664768292153875962e+01,1.664817869398516237e+01,-4.957724464027535305e-04
1.880000000000000074e-02,1.663589492153875682e+01,1.663640860329863713e+01,-5.136817598803133933e-04
1.884999999999999870e-02,1.662407492153876021e+01,1.662460716692756790e+01,-5.322453888076950079e-04
1.890000000000000013e-02,1.661222392153876015e+01,1.661277438481952373e+01,-5.504632807635800873e-04
1.895000000000000157e-02,1.660034092153875918e+01,1.660091025697451528e+01,-5.693354357561020151e-04
1.899999999999999953e-02,1.658842792153875934e+01,1.658901478339253899e+01,-5.868618537796521650e-04
1.905000000000000096e-02,1.657648192153875755e+01,1.657708796407359131e+01,-6.060425348337616924e-04
1.909999999999999892e-02,1.656450592153876045e+01,1.656512979901767579e+01,-6.238774789153467282e-04
1.915000000000000036e-02,1.655249792153875887e+01,1.655314028822479244e+01,-6.423666860335686124e-04
1.919999999999999832e-02,1.654045892153875741e+01,1.654111943164251741e+01,-6.605101037600036307e-04
1.924999999999999975e-02,1.652838792153875858e+01,1.652906722932327810e+01,-6.793077845195227837e-04
1.930000000000000118e-02,1.651628692153875733e+01,1.651698368116222682e+01,-6.967596234694894974e-04
1.934999999999999915e-02,1.650415292153875768e+01,1.650486878731662799e+01,-7.158657778703059194e-04
1.940000000000000058e-02,1.649198892153875917e+01,1.649272254768163748e+01,-7.336261428783075189e-04
1.944999999999999854e-02,1.647979292153875974e+01,1.648054496225725885e+01,-7.520407184991029226e-04
1.949999999999999997e-02,1.646756592153875687e+01,1.646833603109591238e+01,-7.701095571555072183e-04
1.955000000000000140e-02,1.645530692153876018e+01,1.645609575409275749e+01,-7.888325539973095601e-04
1.959999999999999937e-02,1.644301692153876004e+01,1.644382413135263477e+01,-8.072098138747207940e-04
1.965000000000000080e-02,1.643069592153876002e+01,1.643152116277070007e+01,-8.252412319400548313e-04
1.969999999999999876e-02,1.641834292153875907e+01,1.641918684839938081e+01,-8.439268606217353863e-04
1.975000000000000019e-02,1.640595892153875823e+01,1.640682118823866986e+01,-8.622666999116290754e-04
1.980000000000000163e-02,1.639354392153875750e+01,1.639442418223615050e+01,-8.802606973929982814e-04
1.984999999999999959e-02,1.638109792153876043e+01,1.638199583044424301e+01,-8.979089054825806215e-04
1.990000000000000102e-02,1.636861992153875889e+01,1.636953613286294740e+01,-9.162113241885094794e-04
1.994999999999999898e-02,1.635610992153875998e+01,1.635704508943984337e+01,-9.351679010833890970e-04
